method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_in_tokens,local_out_tokens,local_sec
AutoDefense,post,216,victim,api,48,32,0,0,0.0
AutoDefense,post,216,intention_analyzer,api,512,192,0,0,0.0
AutoDefense,post,216,prompt_analyzer,api,666,133,0,0,0.0
AutoDefense,post,216,judge,api,843,217,0,0,0.0
AutoDefense,post,219,victim,api,71,120,0,0,0.0
AutoDefense,post,219,intention_analyzer,api,600,193,0,0,0.0
AutoDefense,post,219,prompt_analyzer,api,755,142,0,0,0.0
AutoDefense,post,219,judge,api,941,205,0,0,0.0
AutoDefense,post,221,victim,api,48,168,0,0,0.0
AutoDefense,post,221,intention_analyzer,api,648,178,0,0,0.0
AutoDefense,post,221,prompt_analyzer,api,788,105,0,0,0.0
AutoDefense,post,221,judge,api,937,253,0,0,0.0
AutoDefense,post,222,victim,api,62,512,0,0,0.0
AutoDefense,post,222,intention_analyzer,api,994,235,0,0,0.0
AutoDefense,post,222,prompt_analyzer,api,1191,111,0,0,0.0
AutoDefense,post,222,judge,api,1346,296,0,0,0.0
AutoDefense,post,230,victim,api,80,315,0,0,0.0
AutoDefense,post,230,intention_analyzer,api,796,240,0,0,0.0
AutoDefense,post,230,prompt_analyzer,api,998,117,0,0,0.0
AutoDefense,post,230,judge,api,1159,224,0,0,0.0
AutoDefense,post,232,victim,api,49,512,0,0,0.0
AutoDefense,post,232,intention_analyzer,api,994,230,0,0,0.0
AutoDefense,post,232,prompt_analyzer,api,1186,107,0,0,0.0
AutoDefense,post,232,judge,api,1337,301,0,0,0.0
AutoDefense,post,246,victim,api,67,506,0,0,0.0
AutoDefense,post,246,intention_analyzer,api,986,245,0,0,0.0
AutoDefense,post,246,prompt_analyzer,api,1193,134,0,0,0.0
AutoDefense,post,246,judge,api,1371,254,0,0,0.0
AutoDefense,post,247,victim,api,51,266,0,0,0.0
AutoDefense,post,247,intention_analyzer,api,746,249,0,0,0.0
AutoDefense,post,247,prompt_analyzer,api,957,119,0,0,0.0
AutoDefense,post,247,judge,api,1120,225,0,0,0.0
AutoDefense,post,250,victim,api,58,512,0,0,0.0
AutoDefense,post,250,intention_analyzer,api,994,274,0,0,0.0
AutoDefense,post,250,prompt_analyzer,api,1230,140,0,0,0.0
AutoDefense,post,250,judge,api,1414,342,0,0,0.0
AutoDefense,post,253,victim,api,51,270,0,0,0.0
AutoDefense,post,253,intention_analyzer,api,750,224,0,0,0.0
AutoDefense,post,253,prompt_analyzer,api,936,122,0,0,0.0
AutoDefense,post,253,judge,api,1102,247,0,0,0.0
AutoDefense,post,254,victim,api,66,58,0,0,0.0
AutoDefense,post,254,intention_analyzer,api,538,227,0,0,0.0
AutoDefense,post,254,prompt_analyzer,api,727,123,0,0,0.0
AutoDefense,post,254,judge,api,894,256,0,0,0.0
AutoDefense,post,257,victim,api,67,98,0,0,0.0
AutoDefense,post,257,intention_analyzer,api,577,184,0,0,0.0
AutoDefense,post,257,prompt_analyzer,api,723,98,0,0,0.0
AutoDefense,post,257,judge,api,865,141,0,0,0.0
AutoDefense,post,260,victim,api,62,512,0,0,0.0
AutoDefense,post,260,intention_analyzer,api,993,225,0,0,0.0
AutoDefense,post,260,prompt_analyzer,api,1180,117,0,0,0.0
AutoDefense,post,260,judge,api,1341,277,0,0,0.0
AutoDefense,post,265,victim,api,53,512,0,0,0.0
AutoDefense,post,265,intention_analyzer,api,993,276,0,0,0.0
AutoDefense,post,265,prompt_analyzer,api,1231,149,0,0,0.0
AutoDefense,post,265,judge,api,1424,222,0,0,0.0
AutoDefense,post,267,victim,api,58,512,0,0,0.0
AutoDefense,post,267,intention_analyzer,api,993,225,0,0,0.0
AutoDefense,post,267,prompt_analyzer,api,1180,110,0,0,0.0
AutoDefense,post,267,judge,api,1334,337,0,0,0.0
AutoDefense,post,277,victim,api,86,125,0,0,0.0
AutoDefense,post,277,intention_analyzer,api,605,176,0,0,0.0
AutoDefense,post,277,prompt_analyzer,api,743,141,0,0,0.0
AutoDefense,post,277,judge,api,928,233,0,0,0.0
AutoDefense,post,281,victim,api,54,512,0,0,0.0
AutoDefense,post,281,intention_analyzer,api,994,409,0,0,0.0
AutoDefense,post,281,prompt_analyzer,api,1365,139,0,0,0.0
AutoDefense,post,281,judge,api,1548,224,0,0,0.0
AutoDefense,post,287,victim,api,56,512,0,0,0.0
AutoDefense,post,287,intention_analyzer,api,994,232,0,0,0.0
AutoDefense,post,287,prompt_analyzer,api,1188,107,0,0,0.0
AutoDefense,post,287,judge,api,1339,224,0,0,0.0
AutoDefense,post,288,victim,api,60,151,0,0,0.0
AutoDefense,post,288,intention_analyzer,api,631,195,0,0,0.0
AutoDefense,post,288,prompt_analyzer,api,788,94,0,0,0.0
AutoDefense,post,288,judge,api,926,199,0,0,0.0
AutoDefense,post,289,victim,api,64,485,0,0,0.0
AutoDefense,post,289,intention_analyzer,api,965,336,0,0,0.0
AutoDefense,post,289,prompt_analyzer,api,1263,138,0,0,0.0
AutoDefense,post,289,judge,api,1445,304,0,0,0.0
AutoDefense,post,295,victim,api,64,474,0,0,0.0
AutoDefense,post,295,intention_analyzer,api,954,216,0,0,0.0
AutoDefense,post,295,prompt_analyzer,api,1132,86,0,0,0.0
AutoDefense,post,295,judge,api,1262,229,0,0,0.0
AutoDefense,post,299,victim,api,72,329,0,0,0.0
AutoDefense,post,299,intention_analyzer,api,809,205,0,0,0.0
AutoDefense,post,299,prompt_analyzer,api,976,116,0,0,0.0
AutoDefense,post,299,judge,api,1136,281,0,0,0.0
AutoDefense,post,303,victim,api,82,319,0,0,0.0
AutoDefense,post,303,intention_analyzer,api,799,185,0,0,0.0
AutoDefense,post,303,prompt_analyzer,api,946,145,0,0,0.0
AutoDefense,post,303,judge,api,1135,238,0,0,0.0
AutoDefense,post,308,victim,api,66,500,0,0,0.0
AutoDefense,post,308,intention_analyzer,api,980,229,0,0,0.0
AutoDefense,post,308,prompt_analyzer,api,1171,105,0,0,0.0
AutoDefense,post,308,judge,api,1320,254,0,0,0.0
AutoDefense,post,313,victim,api,279,512,0,0,0.0
AutoDefense,post,313,intention_analyzer,api,993,192,0,0,0.0
AutoDefense,post,313,prompt_analyzer,api,1147,153,0,0,0.0
AutoDefense,post,313,judge,api,1344,240,0,0,0.0
AutoDefense,post,317,victim,api,57,402,0,0,0.0
AutoDefense,post,317,intention_analyzer,api,882,198,0,0,0.0
AutoDefense,post,317,prompt_analyzer,api,1042,123,0,0,0.0
AutoDefense,post,317,judge,api,1209,238,0,0,0.0
AutoDefense,post,322,victim,api,59,473,0,0,0.0
AutoDefense,post,322,intention_analyzer,api,953,228,0,0,0.0
AutoDefense,post,322,prompt_analyzer,api,1143,120,0,0,0.0
AutoDefense,post,322,judge,api,1307,219,0,0,0.0
AutoDefense,post,324,victim,api,58,449,0,0,0.0
AutoDefense,post,324,intention_analyzer,api,929,224,0,0,0.0
AutoDefense,post,324,prompt_analyzer,api,1115,113,0,0,0.0
AutoDefense,post,324,judge,api,1272,265,0,0,0.0
AutoDefense,post,330,victim,api,57,288,0,0,0.0
AutoDefense,post,330,intention_analyzer,api,768,193,0,0,0.0
AutoDefense,post,330,prompt_analyzer,api,923,121,0,0,0.0
AutoDefense,post,330,judge,api,1088,228,0,0,0.0
AutoDefense,post,343,victim,api,61,41,0,0,0.0
AutoDefense,post,343,intention_analyzer,api,521,247,0,0,0.0
AutoDefense,post,343,prompt_analyzer,api,730,171,0,0,0.0
AutoDefense,post,343,judge,api,945,211,0,0,0.0
AutoDefense,post,344,victim,api,89,64,0,0,0.0
AutoDefense,post,344,intention_analyzer,api,544,277,0,0,0.0
AutoDefense,post,344,prompt_analyzer,api,783,126,0,0,0.0
AutoDefense,post,344,judge,api,953,242,0,0,0.0
AutoDefense,post,346,victim,api,66,316,0,0,0.0
AutoDefense,post,346,intention_analyzer,api,796,235,0,0,0.0
AutoDefense,post,346,prompt_analyzer,api,993,120,0,0,0.0
AutoDefense,post,346,judge,api,1157,266,0,0,0.0
AutoDefense,post,347,victim,api,52,440,0,0,0.0
AutoDefense,post,347,intention_analyzer,api,920,223,0,0,0.0
AutoDefense,post,347,prompt_analyzer,api,1105,112,0,0,0.0
AutoDefense,post,347,judge,api,1261,290,0,0,0.0
AutoDefense,post,349,victim,api,126,300,0,0,0.0
AutoDefense,post,349,intention_analyzer,api,780,203,0,0,0.0
AutoDefense,post,349,prompt_analyzer,api,945,103,0,0,0.0
AutoDefense,post,349,judge,api,1092,254,0,0,0.0
AutoDefense,post,357,victim,api,58,479,0,0,0.0
AutoDefense,post,357,intention_analyzer,api,959,198,0,0,0.0
AutoDefense,post,357,prompt_analyzer,api,1119,115,0,0,0.0
AutoDefense,post,357,judge,api,1278,246,0,0,0.0
AutoDefense,post,358,victim,api,65,53,0,0,0.0
AutoDefense,post,358,intention_analyzer,api,533,211,0,0,0.0
AutoDefense,post,358,prompt_analyzer,api,706,93,0,0,0.0
AutoDefense,post,358,judge,api,843,288,0,0,0.0
AutoDefense,post,360,victim,api,76,219,0,0,0.0
AutoDefense,post,360,intention_analyzer,api,699,303,0,0,0.0
AutoDefense,post,360,prompt_analyzer,api,964,135,0,0,0.0
AutoDefense,post,360,judge,api,1143,264,0,0,0.0
AutoDefense,post,368,victim,api,61,512,0,0,0.0
AutoDefense,post,368,intention_analyzer,api,994,206,0,0,0.0
AutoDefense,post,368,prompt_analyzer,api,1162,95,0,0,0.0
AutoDefense,post,368,judge,api,1301,252,0,0,0.0
AutoDefense,post,375,victim,api,77,258,0,0,0.0
AutoDefense,post,375,intention_analyzer,api,739,217,0,0,0.0
AutoDefense,post,375,prompt_analyzer,api,918,139,0,0,0.0
AutoDefense,post,375,judge,api,1101,287,0,0,0.0
AutoDefense,post,381,victim,api,64,22,0,0,0.0
AutoDefense,post,381,intention_analyzer,api,502,146,0,0,0.0
AutoDefense,post,381,prompt_analyzer,api,610,87,0,0,0.0
AutoDefense,post,381,judge,api,741,108,0,0,0.0
AutoDefense,post,384,victim,api,73,88,0,0,0.0
AutoDefense,post,384,intention_analyzer,api,568,127,0,0,0.0
AutoDefense,post,384,prompt_analyzer,api,657,87,0,0,0.0
AutoDefense,post,384,judge,api,788,182,0,0,0.0
AutoDefense,post,387,victim,api,55,512,0,0,0.0
AutoDefense,post,387,intention_analyzer,api,994,251,0,0,0.0
AutoDefense,post,387,prompt_analyzer,api,1207,141,0,0,0.0
AutoDefense,post,387,judge,api,1392,299,0,0,0.0
AutoDefense,post,388,victim,api,53,266,0,0,0.0
AutoDefense,post,388,intention_analyzer,api,746,281,0,0,0.0
AutoDefense,post,388,prompt_analyzer,api,989,115,0,0,0.0
AutoDefense,post,388,judge,api,1148,267,0,0,0.0
AutoDefense,post,398,victim,api,66,512,0,0,0.0
AutoDefense,post,398,intention_analyzer,api,993,212,0,0,0.0
AutoDefense,post,398,prompt_analyzer,api,1167,105,0,0,0.0
AutoDefense,post,398,judge,api,1316,246,0,0,0.0
AutoDefense,post,399,victim,api,57,508,0,0,0.0
AutoDefense,post,399,intention_analyzer,api,988,260,0,0,0.0
AutoDefense,post,399,prompt_analyzer,api,1210,140,0,0,0.0
AutoDefense,post,399,judge,api,1394,279,0,0,0.0
AutoDefense,post,405,victim,api,63,399,0,0,0.0
AutoDefense,post,405,intention_analyzer,api,879,259,0,0,0.0
AutoDefense,post,405,prompt_analyzer,api,1100,122,0,0,0.0
AutoDefense,post,405,judge,api,1266,275,0,0,0.0
AutoDefense,post,407,victim,api,58,370,0,0,0.0
AutoDefense,post,407,intention_analyzer,api,850,241,0,0,0.0
AutoDefense,post,407,prompt_analyzer,api,1053,167,0,0,0.0
AutoDefense,post,407,judge,api,1264,222,0,0,0.0
AutoDefense,post,413,victim,api,73,435,0,0,0.0
AutoDefense,post,413,intention_analyzer,api,915,221,0,0,0.0
AutoDefense,post,413,prompt_analyzer,api,1098,102,0,0,0.0
AutoDefense,post,413,judge,api,1244,270,0,0,0.0
AutoDefense,post,414,victim,api,71,512,0,0,0.0
AutoDefense,post,414,intention_analyzer,api,994,228,0,0,0.0
AutoDefense,post,414,prompt_analyzer,api,1184,124,0,0,0.0
AutoDefense,post,414,judge,api,1352,246,0,0,0.0
AutoDefense,post,417,victim,api,72,512,0,0,0.0
AutoDefense,post,417,intention_analyzer,api,994,244,0,0,0.0
AutoDefense,post,417,prompt_analyzer,api,1200,145,0,0,0.0
AutoDefense,post,417,judge,api,1389,309,0,0,0.0
AutoDefense,post,418,victim,api,77,512,0,0,0.0
AutoDefense,post,418,intention_analyzer,api,992,230,0,0,0.0
AutoDefense,post,418,prompt_analyzer,api,1184,155,0,0,0.0
AutoDefense,post,418,judge,api,1383,251,0,0,0.0
AutoDefense,post,425,victim,api,59,362,0,0,0.0
AutoDefense,post,425,intention_analyzer,api,842,221,0,0,0.0
AutoDefense,post,425,prompt_analyzer,api,1025,146,0,0,0.0
AutoDefense,post,425,judge,api,1215,238,0,0,0.0
AutoDefense,post,426,victim,api,68,512,0,0,0.0
AutoDefense,post,426,intention_analyzer,api,994,213,0,0,0.0
AutoDefense,post,426,prompt_analyzer,api,1169,130,0,0,0.0
AutoDefense,post,426,judge,api,1343,265,0,0,0.0
AutoDefense,post,427,victim,api,112,140,0,0,0.0
AutoDefense,post,427,intention_analyzer,api,620,188,0,0,0.0
AutoDefense,post,427,prompt_analyzer,api,770,94,0,0,0.0
AutoDefense,post,427,judge,api,908,220,0,0,0.0
AutoDefense,post,429,victim,api,63,382,0,0,0.0
AutoDefense,post,429,intention_analyzer,api,861,220,0,0,0.0
AutoDefense,post,429,prompt_analyzer,api,1043,125,0,0,0.0
AutoDefense,post,429,judge,api,1212,228,0,0,0.0
AutoDefense,post,437,victim,api,103,512,0,0,0.0
AutoDefense,post,437,intention_analyzer,api,993,326,0,0,0.0
AutoDefense,post,437,prompt_analyzer,api,1281,163,0,0,0.0
AutoDefense,post,437,judge,api,1488,257,0,0,0.0
AutoDefense,post,442,victim,api,67,512,0,0,0.0
AutoDefense,post,442,intention_analyzer,api,994,198,0,0,0.0
AutoDefense,post,442,prompt_analyzer,api,1154,138,0,0,0.0
AutoDefense,post,442,judge,api,1336,215,0,0,0.0
AutoDefense,post,444,victim,api,55,512,0,0,0.0
AutoDefense,post,444,intention_analyzer,api,994,232,0,0,0.0
